plan_id,data_id,outCardinality_count,outCardinality_mean,outCardinality_std,outCardinality_min,outCardinality_10%,outCardinality_50%,outCardinality_90%,outCardinality_max,outCardinality_kurtosis,outCardinality_skew,complexity_mean,complexity_std,complexity_min,complexity_max,selectivity_mean,selectivity_min,selectivity_max,sourceCardinalitySum,sourceCardinalityProd,sourceOutCard_mean,sourceOutCard_std,sourceOutCard_min,sourceOutCard_max,joinOutCard_mean,joinOutCard_std,joinOutCard_min,joinOutCard_max,joinOutCard_sum,joinOutCard_prod,groupbyOutCard_mean,groupbyOutCard_std,groupbyOutCard_min,groupbyOutCard_max,filterOutCard_mean,filterOutCard_std,filterOutCard_min,filterOutCard_max,tables,t_0,t_1,t_2,t_3,t_4,t_5,t_6,data_size,netRunTime,Data Sink,Data Source,Filter,Group by,Join,Map,n_nodes,n_edges,longest_path_len,avg_parallelism,Network,Disk I/O,CPU,Cumulative Network,Cumulative Disk I/O,Cumulative CPU,Reduce,Sort-Partition,Partition,Log_netRunTime,Log_sourceCardinalitySum
Job0v0,50GB,12.0,162502906.16666666,145971536.96751878,1.0,1.2000000000000002,187502905.5,300005811.0,300005811.0,-1.8965797053909108,-0.08872372506232393,5725108522.0,11942499876.008034,300.0,30000581100.0,1.0,1.0,1.0,375005811.0,2.2500435825e+16,187502905.5,159103134.76447865,75000000.0,300005811.0,300005811.0,0.0,300005811.0,300005811.0,300005811.0,300005811.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,"['lineitem', 'orders']",0.0,300005811.0,0.0,75000000.0,0.0,0.0,0.0,50.0,284392,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307693,0.0,4364.545454545455,0.0,0.0,30530.0,0.0,2.0,0.0,0.0,12.558108847120366,19.742452079814626
Job0v1,50GB,12.0,38750001.0,37951822.41402194,1.0,1.4000000000000004,41250000.0,75000000.0,75000000.0,-1.9824095920236624,-0.013841830801420223,1412500083.3333333,2995277485.893426,500.0,7500000000.0,1.0,1.0,1.0,82500000.0,562500000000000.0,41250000.0,47729707.73009196,7500000.0,75000000.0,75000000.0,0.0,75000000.0,75000000.0,75000000.0,75000000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,"['orders', 'customer']",7500000.0,0.0,0.0,75000000.0,0.0,0.0,0.0,50.0,44368,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307693,0.0,909.0909090909092,0.0,0.0,6620.0,0.0,2.0,0.0,0.0,10.700273767855562,18.22830885130491
Job0v2,50GB,12.0,16500000.166666664,27510328.52981189,1.0,150000.90000000017,7500000.0,68250000.00000003,75000000.0,1.1057180573462757,1.7343425436001134,290000000.0,360177039.8012622,7500000.0,750000000.0,1.0,1.0,1.0,82500000.0,562500000000000.0,41250000.0,47729707.73009196,7500000.0,75000000.0,7500000.0,0.0,7500000.0,7500000.0,7500000.0,7500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,"['customer', 'orders']",7500000.0,0.0,0.0,75000000.0,0.0,0.0,0.0,50.0,70458,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307693,0.0,909.0909090909092,0.0,0.0,3380.0,0.0,2.0,0.0,0.0,11.162772066593137,18.22830885130491
Job0v3,50GB,12.0,21666691.83333333,19462443.04023288,1.0,15.900000000000016,25000000.0,40000000.0,40000000.0,-1.8965770820891292,-0.08872616915952418,763335833.3333334,1592300878.1961298,15000.0,4000000000.0,1.0,1.0,1.0,50000000.0,400000000000000.0,25000000.0,21213203.435596425,10000000.0,40000000.0,40000000.0,0.0,40000000.0,40000000.0,40000000.0,40000000.0,150.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,"['partsupp', 'part']",0.0,0.0,0.0,0.0,10000000.0,40000000.0,0.0,50.0,20742,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307693,0.0,659.0909090909091,0.0,0.0,4660.0,0.0,2.0,0.0,0.0,9.939915909149681,17.727533563392424
Job0v4,50GB,12.0,11668333.5,14033078.195312593,1.0,1000.9000000000008,10000000.0,37000000.000000015,40000000.0,0.4847699679215816,1.3437338170531203,253500000.0,396138233.4488808,1000000.0,1000000000.0,1.0,1.0,1.0,50000000.0,400000000000000.0,25000000.0,21213203.435596425,10000000.0,40000000.0,10000000.0,0.0,10000000.0,10000000.0,10000000.0,10000000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,"['part', 'partsupp']",0.0,0.0,0.0,0.0,10000000.0,40000000.0,0.0,50.0,27139,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307693,0.0,659.0909090909091,0.0,0.0,2590.0,0.0,2.0,0.0,0.0,10.208727086726242,17.727533563392424
Job0v5,50GB,12.0,250005.16666666663,261111.08764133786,1.0,1.4000000000000004,250012.5,500000.0,500000.0,-1.9999999964728363,-2.645419262439029e-09,9333458.333333334,20014091.70335783,250.0,50000000.0,1.0,1.0,1.0,500025.0,12500000.0,250012.5,353535.71292374405,25.0,500000.0,500000.0,0.0,500000.0,500000.0,500000.0,500000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,"['supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,0.0,500000.0,50.0,3142,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307693,0.0,7.0870000000000015,0.0,0.0,70.87,0.0,2.0,0.0,0.0,8.052614818815567,13.12241337615437
Job0v6,50GB,12.0,150086243.16666666,156585978.45854002,1.0,3.4000000000000017,150252905.5,300005811.0,300005811.0,-1.9999950621897669,-3.7061053548895965e-06,5600942222.0,12008263191.063343,2500.0,30000581100.0,1.0,1.0,1.0,300505811.0,150002905500000.0,150252905.5,211782589.96287647,500000.0,300005811.0,300005811.0,0.0,300005811.0,300005811.0,300005811.0,300005811.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,"['lineitem', 'supplier']",0.0,300005811.0,0.0,0.0,0.0,0.0,500000.0,50.0,186715,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307693,0.0,3572.806363636364,0.0,0.0,28041.677142857137,0.0,2.0,0.0,0.0,12.137338669098432,19.520977649522948
Job0v7,50GB,12.0,87502635.33333333,105260041.27622378,1.0,1000.9000000000008,75000000.0,277505229.9000001,300005811.0,0.4843546396389482,1.3434549294311962,1900176351.6666667,2971870746.1387787,1000000.0,7500000000.0,1.0,1.0,1.0,375005811.0,2.2500435825e+16,187502905.5,159103134.76447865,75000000.0,300005811.0,75000000.0,0.0,75000000.0,75000000.0,75000000.0,75000000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,"['orders', 'lineitem']",0.0,300005811.0,0.0,75000000.0,0.0,0.0,0.0,50.0,311814,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307693,0.0,4364.545454545455,0.0,0.0,17480.0,0.0,2.0,0.0,0.0,12.650162135175107,19.742452079814626
Job0v8,50GB,12.0,16250000.666666664,27664795.05535053,1.0,1.2000000000000002,7500000.0,68250000.00000003,75000000.0,1.0872863290478554,1.7237502604269694,265000050.0,376666255.7225096,300.0,750000000.0,1.0,1.0,1.0,82500000.0,562500000000000.0,41250000.0,47729707.73009196,7500000.0,75000000.0,7500000.0,0.0,7500000.0,7500000.0,7500000.0,7500000.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,"['customer', 'orders']",7500000.0,0.0,0.0,75000000.0,0.0,0.0,0.0,50.0,204180,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307693,0.0,909.0909090909092,0.0,0.0,3380.0,0.0,2.0,0.0,0.0,12.226757236723008,18.22830885130491
Job0v9,50GB,12.0,20083337.666666668,20803003.66861615,1.0,3.4000000000000017,20250000.0,40000000.0,40000000.0,-1.9997222802020536,-0.0002094615694669021,747500416.6666666,1600667595.8802447,2500.0,4000000000.0,1.0,1.0,1.0,40500000.0,20000000000000.0,20250000.0,27930717.85686863,500000.0,40000000.0,40000000.0,0.0,40000000.0,40000000.0,40000000.0,40000000.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,"['partsupp', 'supplier']",0.0,0.0,0.0,0.0,0.0,40000000.0,500000.0,50.0,37211,1,2,0.0,1.0,1.0,6,13,12,8,13.692307692307693,0.0,555.5336363636363,0.0,0.0,4334.534285714285,0.0,2.0,0.0,0.0,10.524359695475658,17.516812532076766
Job10v0,50GB,3.0,10000000.0,0.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,-3.0,0.0,10000000.0,0.0,10000000.0,10000000.0,1.0,1.0,1.0,10000000.0,10000000.0,10000000.0,0.0,10000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['part'],0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,50.0,5256,1,1,0.0,0.0,0.0,1,3,2,2,16.0,0.0,403.33333333333326,0.0,0.0,1210.0,0.0,0.0,0.0,0.0,8.567125560164447,16.11809565095832
Job10v2,50GB,3.0,300005811.0,0.0,300005811.0,300005811.0,300005811.0,300005811.0,300005811.0,-3.0,0.0,300005811.0,0.0,300005811.0,300005811.0,1.0,1.0,1.0,300005811.0,300005811.0,300005811.0,0.0,300005811.0,300005811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['lineitem'],0.0,300005811.0,0.0,0.0,0.0,0.0,0.0,50.0,126165,1,1,0.0,0.0,0.0,1,3,2,2,16.0,0.0,13076.666666666664,0.0,0.0,39230.0,0.0,0.0,0.0,0.0,11.745345853064649,19.519312402432877
Job10v3,50GB,3.0,75000000.0,0.0,75000000.0,75000000.0,75000000.0,75000000.0,75000000.0,-3.0,0.0,75000000.0,0.0,75000000.0,75000000.0,1.0,1.0,1.0,75000000.0,75000000.0,75000000.0,0.0,75000000.0,75000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['orders'],0.0,0.0,0.0,75000000.0,0.0,0.0,0.0,50.0,29525,1,1,0.0,0.0,0.0,1,3,2,2,16.0,0.0,2926.666666666666,0.0,0.0,8780.0,0.0,0.0,0.0,0.0,10.292992641065565,18.132998671500584
Job10v4,50GB,3.0,7500000.0,0.0,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,-3.0,0.0,7500000.0,0.0,7500000.0,7500000.0,1.0,1.0,1.0,7500000.0,7500000.0,7500000.0,0.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['customer'],7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3538,1,1,0.0,0.0,0.0,1,3,2,2,16.0,0.0,406.66666666666674,0.0,0.0,1220.0,0.0,0.0,0.0,0.0,8.17131687471973,15.830413578506539
Job10v5,50GB,3.0,40000000.0,0.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,-3.0,0.0,40000000.0,0.0,40000000.0,40000000.0,1.0,1.0,1.0,40000000.0,40000000.0,40000000.0,0.0,40000000.0,40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,40000000.0,0.0,50.0,15858,1,1,0.0,0.0,0.0,1,3,2,2,16.0,0.0,2013.333333333333,0.0,0.0,6040.0,0.0,0.0,0.0,0.0,9.671429383832344,17.50439001207821
Job10v6,50GB,3.0,10000000.0,0.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,-3.0,0.0,10000000.0,0.0,10000000.0,10000000.0,1.0,1.0,1.0,10000000.0,10000000.0,10000000.0,0.0,10000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['part'],0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,50.0,3881,1,1,0.0,0.0,0.0,1,3,2,2,16.0,0.0,403.33333333333326,0.0,0.0,1210.0,0.0,0.0,0.0,0.0,8.263848131368906,16.11809565095832
Job10v8,50GB,3.0,300005811.0,0.0,300005811.0,300005811.0,300005811.0,300005811.0,300005811.0,-3.0,0.0,300005811.0,0.0,300005811.0,300005811.0,1.0,1.0,1.0,300005811.0,300005811.0,300005811.0,0.0,300005811.0,300005811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['lineitem'],0.0,300005811.0,0.0,0.0,0.0,0.0,0.0,50.0,126856,1,1,0.0,0.0,0.0,1,3,2,2,16.0,0.0,13076.666666666664,0.0,0.0,39230.0,0.0,0.0,0.0,0.0,11.750807863869404,19.519312402432877
Job10v9,50GB,3.0,75000000.0,0.0,75000000.0,75000000.0,75000000.0,75000000.0,75000000.0,-3.0,0.0,75000000.0,0.0,75000000.0,75000000.0,1.0,1.0,1.0,75000000.0,75000000.0,75000000.0,0.0,75000000.0,75000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['orders'],0.0,0.0,0.0,75000000.0,0.0,0.0,0.0,50.0,28266,1,1,0.0,0.0,0.0,1,3,2,2,16.0,0.0,2926.666666666666,0.0,0.0,8780.0,0.0,0.0,0.0,0.0,10.249414947928097,18.132998671500584
Job11v0,50GB,11.0,137047567.81818178,132652856.07230636,1.0,1.0,75000000.0,300005811.0,300005811.0,-1.6261926554257744,0.4058156020225275,7781396727.75,14815447509.111984,75000000.0,30000581100.0,1.0,1.0,1.0,382505811.0,1.687532686875e+23,127501937.0,153157606.43453497,7500000.0,300005811.0,187502905.5,159103134.76447865,75000000.0,300005811.0,375005811.0,2.2500435825e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['customer', 'orders', 'lineitem']",7500000.0,300005811.0,0.0,75000000.0,0.0,0.0,0.0,50.0,270245,1,3,0.0,0.0,2.0,4,12,11,8,13.5,1000.0,5495.454545454545,4080.0,4285.714285714285,21731.428571428565,19234.285714285714,2.0,0.0,0.0,12.507084233942695,19.76225440327233
Job11v1,50GB,11.0,21863641.09090909,20837569.86965677,1.0,1.0,40000000.0,40000000.0,40000000.0,-1.966433276335264,-0.1827122381840753,120000625.0,187616097.39455327,2500.0,400000000.0,1.0,1.0,1.0,40500025.0,500000000000000.0,13500008.333333336,22951027.48245072,25.0,40000000.0,40000000.0,0.0,40000000.0,40000000.0,80000000.0,1600000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['partsupp', 'supplier', 'nation']",0.0,0.0,25.0,0.0,0.0,40000000.0,500000.0,50.0,84693,1,3,0.0,0.0,2.0,4,12,11,8,13.5,611.0,1229.087,2247.2727272727275,2618.5714285714284,8596.173999999999,10594.285714285714,2.0,0.0,0.0,11.346788232596793,17.516813149360527
Job11v2,50GB,11.0,22818182.0,19932727.541316666,1.0,1.0,40000000.0,40000000.0,40000000.0,-1.893220525676633,-0.2339695791100501,132500000.0,178395627.74911273,40000000.0,400000000.0,1.0,1.0,1.0,50500000.0,2e+20,16833333.333333332,20617549.15923164,500000.0,40000000.0,40000000.0,0.0,40000000.0,40000000.0,80000000.0,1600000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['part', 'partsupp', 'supplier']",0.0,0.0,0.0,0.0,10000000.0,40000000.0,500000.0,50.0,40002,1,3,0.0,0.0,2.0,4,12,11,8,13.5,725.0,1434.6245454545456,3076.3636363636365,3107.142857142857,7788.8200000000015,14502.857142857143,2.0,0.0,0.0,10.596684731846112,17.73748389424559
